576,576,576,climbing,12.2.2013,84710041,474645696
577,577,577,initiatives,16.12.1996,71090688,121498602
578,578,578,outcomes,22.4.2012,139632617,47281494
579,579,579,perspective,23.3.1990,193039606,639734088
580,580,580,grove,3.3.1994,79779784,14470896
581,581,581,trailers,17.12.2007,183872148,493731663
582,582,582,cialis,27.2.2010,212219880,352557006
583,583,583,tests,3.7.2017,158561659,248214979
584,584,584,prevent,26.9.2001,95695793,982820720
585,585,585,ken,14.5.2017,29489137,763548824
586,586,586,five,17.1.2012,107791935,669377641
587,587,587,rc,22.5.1996,15107699,729225683
588,588,588,chase,8.3.2017,52354391,804304469
589,589,589,flow,16.9.2011,216370473,381228514
590,590,590,tabs,23.10.2004,134341814,271919731
591,591,591,personally,22.4.2018,125559761,677549892
592,592,592,observed,17.3.2003,66011315,753768954
593,593,593,blogs,23.10.1997,234409160,88534327
594,594,594,local,8.2.2015,107267900,966401970
595,595,595,asia,26.4.1992,150751369,140702361
596,596,596,fabric,7.7.1992,40558725,337613007
597,597,597,sea,11.7.1993,186997891,247694411
598,598,598,university,20.7.1993,41440877,233045204
599,599,599,exclusive,1.5.2005,120477021,740634505
600,600,600,venture,24.6.2005,217954334,88097077
601,601,601,happy,21.9.1990,179641980,695613184
602,602,602,out,23.9.2007,47603466,892780962
603,603,603,participating,23.10.2020,222067653,325985805
604,604,604,put,26.8.1997,176345512,927919422
605,605,605,massive,24.12.2002,169430885,383700623
606,606,606,quebec,14.9.2009,89886258,862292398
607,607,607,discovered,22.8.2006,167820336,555267496
608,608,608,clean,19.12.1990,122306583,491271060
609,609,609,canada,7.10.2018,57890815,810742786
610,610,610,healthy,22.3.2013,117784291,140540292
611,611,611,museums,14.1.2012,203376599,556899470
612,612,612,karen,5.1.2000,153665777,294883014
613,613,613,examine,8.7.2019,77355606,361050267
614,614,614,emotional,2.10.2019,150347189,892191555
615,615,615,add,1.1.2011,151969382,624617204
616,616,616,approaches,25.6.2013,16982663,559245438
617,617,617,wayne,28.8.2002,31486770,976960062
618,618,618,enterprise,13.2.2005,80953533,481307047
619,619,619,met,18.5.1994,104912483,979235721
620,620,620,infant,15.11.2002,93158378,234895985
621,621,621,verification,23.9.1992,87399511,242582615
622,622,622,coaching,7.12.2012,138555548,267806371
623,623,623,corporations,12.3.1997,77068275,519457707
624,624,624,memorial,27.10.1999,214516566,531889633
625,625,625,outer,28.1.1999,209192667,600488157
626,626,626,penalty,27.6.1991,177306637,884813110
627,627,627,excess,11.8.2011,52471158,78944157
628,628,628,collectibles,20.11.2010,76597699,26051795
629,629,629,initial,26.8.1992,104864411,402912338
630,630,630,editions,5.9.2015,111447377,867668592
631,631,631,agreements,26.4.2017,94291139,655771344
632,632,632,west,5.1.2010,167850581,89525376
633,633,633,disc,28.3.2017,11985663,262238838
634,634,634,later,2.5.2015,248370820,974294099
635,635,635,chief,16.7.2015,7230859,76554673
636,636,636,commissioner,19.9.1992,247345590,624172945
637,637,637,ages,14.4.2007,171136822,415790720
638,638,638,patent,28.6.1999,128467841,706573603
639,639,639,sponsors,9.4.2014,58794656,577660834
640,640,640,tits,20.7.1996,158630518,333698313
641,641,641,hiv,27.9.2006,138262463,97095841
642,642,642,modeling,28.6.2003,156953473,943437923
643,643,643,truth,27.1.1997,163933152,165526199
644,644,644,visible,27.4.1993,124941318,603728506
645,645,645,traveler,4.10.2003,170723152,937097517
646,646,646,personals,2.1.1994,192731278,283227237
647,647,647,members,23.2.2006,104138667,582875165
648,648,648,passed,3.6.2019,5027305,370328055
649,649,649,lies,4.3.2000,178297632,998709390
650,650,650,collected,9.12.2012,25410610,988351903
651,651,651,corner,19.2.2000,136691863,711145105
652,652,652,mayor,18.5.2020,181121864,809583592
653,653,653,quiz,3.3.2020,138543405,563431250
654,654,654,pair,24.3.1998,85310088,232429057
655,655,655,no,4.7.1999,88419031,248205217
656,656,656,li,27.3.1996,26932366,285566543
657,657,657,patrick,17.6.2012,48759388,469862312
658,658,658,dick,16.12.2016,30228050,164834978
659,659,659,dell,11.2.2017,13072240,37756430
660,660,660,iraq,25.8.2016,66460459,341207088
661,661,661,truth,11.10.2015,167181001,83347925
662,662,662,calls,22.11.2010,224388527,203850510
663,663,663,vehicles,22.5.2003,218881590,365169128
664,664,664,animals,28.12.2017,134295488,408464562
665,665,665,max,3.9.2011,76164785,843154477
666,666,666,hosted,1.6.1990,34804495,270556377
667,667,667,congress,2.5.1990,149018321,796879110
668,668,668,iraqi,17.10.1991,192967985,889958374
669,669,669,degree,11.4.2009,212159410,793074826
670,670,670,pro,21.11.2018,8976208,492581490
671,671,671,toyota,19.7.2005,93093070,570852735
672,672,672,contrast,8.7.1995,41627455,79775009
673,673,673,casino,27.2.2016,223989458,559007695
674,674,674,start,16.9.2019,119480727,669178937
675,675,675,comic,17.1.1991,206917032,828590132
676,676,676,fax,20.5.2011,227888677,764882092
677,677,677,accurate,12.10.2018,130702789,43725093
678,678,678,ban,3.4.2002,211865654,714784636
679,679,679,output,22.11.2015,133491170,579912166
680,680,680,started,1.5.2000,199506900,7396755
681,681,681,appliances,27.7.2014,37959663,273405794
682,682,682,sunset,23.3.2003,52107679,292380091
683,683,683,singapore,12.1.2019,140524820,482188869
684,684,684,start,24.11.2006,59181128,569816013
685,685,685,agency,23.3.1990,39960613,860445695
686,686,686,causing,22.5.2016,150198024,303298854
687,687,687,fell,4.5.2003,237145249,915126004
688,688,688,fraud,21.9.1992,180099247,439133112
689,689,689,reliable,10.1.2019,78803823,993606170
690,690,690,holding,25.7.2001,130385781,637324278
691,691,691,names,1.8.1997,74401275,182451575
692,692,692,donate,13.3.2013,140520896,268048961
693,693,693,printed,1.7.1991,200119888,458882589
694,694,694,chinese,4.4.2010,44206487,190149691
695,695,695,shoppers,28.12.1994,163004512,725407025
696,696,696,os,3.11.2005,77776477,901350965
697,697,697,makes,4.3.1996,194179019,811714060
698,698,698,short,15.4.2017,103077810,728993208
699,699,699,samples,12.7.2013,121420039,565773312
700,700,700,understood,22.11.1994,100863935,872646287
701,701,701,trademark,14.1.1997,138528420,711548941
702,702,702,sciences,23.5.1992,53967993,841226356
703,703,703,heads,4.1.2017,153684406,420428464
704,704,704,throw,15.4.1995,118109100,411534935
705,705,705,acceptable,1.11.2012,171402977,983060231
706,706,706,delivered,13.12.2003,28623413,827100212
707,707,707,cake,26.7.2013,57213274,872452018
708,708,708,acceptable,11.8.2012,192235378,854197923
709,709,709,outline,6.12.2005,69006286,124587586
710,710,710,their,21.9.1992,232541875,580398053
711,711,711,jane,18.3.1990,228386882,184604447
712,712,712,broken,21.8.1999,20415894,201059844
713,713,713,game,15.6.2006,62843118,444461858
714,714,714,disaster,15.3.1999,241447788,704624478
715,715,715,genetic,5.1.2003,161424175,78835401
716,716,716,pre,2.9.2020,121135408,387411655
717,717,717,sensitive,8.2.2020,69981767,684717473
718,718,718,looked,9.3.2017,63904462,423185466
719,719,719,protective,15.3.2007,225746259,571781230
720,720,720,introduced,19.8.2019,143231626,963007249
721,721,721,zealand,5.2.2002,79010368,25988958
722,722,722,successfully,16.1.1998,101021786,435394170
723,723,723,brands,18.7.2012,207971444,428793701
724,724,724,underlying,20.5.2005,139406174,4065572
725,725,725,rule,9.3.1994,151399837,350280553
726,726,726,see,12.5.2012,48606343,929484250
727,727,727,characteristics,10.10.2013,210902099,326850602
728,728,728,local,19.11.1994,144839617,147390153
729,729,729,spy,23.7.2009,214492921,115186334
730,730,730,bt,4.5.1999,243738274,413934900
731,731,731,dictionary,16.5.2016,2881504,220642109
732,732,732,studies,1.8.2018,175169121,875073183
733,733,733,charity,11.8.2009,7471732,246827414
734,734,734,instrument,19.5.2020,35691273,750187067
735,735,735,rss,11.12.1998,151926938,844339007
736,736,736,happy,26.4.1999,166469401,899499251
737,737,737,goods,28.9.2004,80831437,542327444
738,738,738,difficult,25.6.1994,126762820,519073428
739,739,739,lo,13.12.1995,118503206,833695922
740,740,740,achieved,16.3.2002,117081050,639827359
741,741,741,islands,17.4.1997,179350327,979097240
742,742,742,find,7.1.2005,215960804,90612575
743,743,743,regional,20.10.1991,231874600,972516738
744,744,744,neck,2.11.1991,43959585,909784263
745,745,745,robinson,5.12.2013,158785570,690689943
746,746,746,dependent,2.12.2016,177601087,765304584
747,747,747,careers,6.11.2007,245462237,570179853
748,748,748,personal,22.9.2000,29244811,274813350
749,749,749,portugal,1.12.1993,97567684,288281195
750,750,750,advertise,14.10.2017,97486668,245231772
751,751,751,schedules,3.8.1994,147429244,587218001
752,752,752,wrestling,10.7.1996,137924029,869264328
753,753,753,petition,6.1.2016,157591235,435960274
754,754,754,oriented,12.8.2017,188202851,869415142
755,755,755,cable,5.7.2004,19130974,851727947
756,756,756,nurse,5.7.1990,106670346,423940644
757,757,757,left,28.7.1998,90822203,236868415
758,758,758,factory,22.3.2020,85012627,62715845
759,759,759,babies,23.1.1990,64936769,962909353
760,760,760,albums,21.2.2019,181082626,665434107
761,761,761,exp,6.8.2011,42857788,209263431
762,762,762,reflect,26.11.1992,68649083,606321003
763,763,763,nr,26.3.2013,72403493,858390521
764,764,764,packard,2.2.2010,209168867,661991824
765,765,765,blackjack,4.1.2011,181410117,696551785
766,766,766,peter,22.10.2012,91686575,417826431
767,767,767,strange,27.1.2013,150266288,920617165
768,768,768,rental,13.11.2008,149379678,703194605
769,769,769,beta,5.2.1991,178785949,562123477
770,770,770,healthcare,25.9.2012,116255850,160252538
771,771,771,light,8.2.2000,97311106,489515799
772,772,772,seems,27.5.1995,31715412,138590744
773,773,773,dirty,18.9.2008,34995508,406509591
774,774,774,horny,12.7.2006,58142732,19233900
775,775,775,elementary,13.2.1991,63630079,326041013
776,776,776,fully,20.11.2012,35055233,138076137
777,777,777,technologies,15.2.2016,56606301,820571366
778,778,778,processing,7.2.2020,208118748,564609047
779,779,779,doctor,20.10.2009,204795456,784189391
780,780,780,substantial,7.11.2013,80990517,413505128
781,781,781,galleries,8.12.1997,163247841,892588253
782,782,782,ruby,27.1.2003,234567888,999918221
783,783,783,storage,17.8.2012,141320806,888658031
784,784,784,laws,26.1.2015,173887365,753005810
785,785,785,pound,15.11.1994,8938660,305352126
786,786,786,di,10.9.2004,196185678,350515412
787,787,787,low,7.11.2020,222899082,921082210
788,788,788,tried,13.1.1994,17505203,361000236
789,789,789,inc,19.7.2003,6519743,454703933
790,790,790,resulted,19.4.2006,233964791,766671445
791,791,791,form,19.7.2006,91811106,856923606
792,792,792,smith,9.6.1994,247048778,283061538
793,793,793,values,15.10.2019,187457981,995971700
794,794,794,investigation,4.5.2002,11947890,967209368
795,795,795,matters,21.1.1990,5878936,285548359
796,796,796,preference,3.2.2018,120218620,463461538
797,797,797,cat,3.5.2007,210214346,250443579
798,798,798,fees,8.10.1994,139507072,92897828
799,799,799,messages,4.2.1999,109383201,679393505
800,800,800,weddings,14.4.2014,174851791,199369877
801,801,801,compatible,20.3.2001,126169298,842016584
802,802,802,applicable,15.7.2003,74036883,343528134
803,803,803,los,11.5.2016,139708571,769466211
804,804,804,instruments,12.1.1999,113363500,427620120
805,805,805,places,16.9.1990,95990643,909226517
806,806,806,somewhere,24.6.2004,36207645,566553722
807,807,807,hood,10.9.2011,114854110,581759682
808,808,808,provided,7.7.2001,156163299,817888210
809,809,809,self,10.10.1996,164358032,790764955
810,810,810,boss,20.10.1999,46490429,307155506
811,811,811,dragon,8.3.2006,204172099,830289105
812,812,812,structures,18.2.2020,60693823,574246749
813,813,813,take,25.6.2017,106815591,488583535
814,814,814,northern,10.7.1991,157062515,268155520
815,815,815,bands,2.5.1990,228324676,203181805
816,816,816,plan,5.4.2001,72218275,11405258
817,817,817,hamilton,14.4.1993,164478011,665214425
818,818,818,sort,18.9.2006,93308440,272523656
819,819,819,journal,22.10.2015,54953588,761616757
820,820,820,simon,19.1.2008,157629500,968539008
821,821,821,relief,12.8.2007,180267896,153131582
822,822,822,elections,3.7.2010,17911615,823095522
823,823,823,regulatory,18.8.2016,168610990,451691797
824,824,824,mar,25.9.2006,200362611,828711652
825,825,825,champion,17.12.1992,89241823,210689535
826,826,826,wildlife,10.2.2006,20126207,816545455
827,827,827,fr,7.5.2017,230009587,36364653
828,828,828,generated,1.11.2012,142349225,306384718
829,829,829,ncaa,12.8.1995,188295889,886980518
830,830,830,republic,11.9.2011,183223475,194997063
831,831,831,availability,15.12.2018,119070602,429471752
832,832,832,determine,18.9.2004,242520409,542989934
833,833,833,craft,28.4.2013,244833502,968964862
834,834,834,weekly,16.12.2017,15847645,817385282
835,835,835,am,3.10.2013,129834162,683353782
836,836,836,identifying,4.6.1992,10975077,218293168
837,837,837,entering,25.6.2002,139115902,622504089
838,838,838,revenue,28.1.2003,25086697,26259932
839,839,839,wing,2.2.1990,104797408,306947921
840,840,840,personality,5.11.2017,201366162,360151911
841,841,841,meal,14.7.1992,205709788,137197791
842,842,842,minutes,17.3.2018,127715309,416940935
843,843,843,advertisement,6.3.1996,89736679,527752446
844,844,844,grants,19.8.2006,66291752,793374776
845,845,845,google,27.7.1999,119613650,21182577
846,846,846,forum,3.9.1996,237485073,136008431
847,847,847,converter,19.3.2005,74218884,6677572
848,848,848,possibly,10.10.2019,60941525,654664460
849,849,849,eur,25.6.1993,80701845,561521698
850,850,850,examined,21.3.2000,188627724,973917436
851,851,851,goes,5.4.2003,194169030,947911453
852,852,852,contents,13.5.2011,203979920,159495566
853,853,853,lights,8.10.2017,64294873,83297944
854,854,854,threads,20.2.1990,131797005,725819815
855,855,855,bikes,19.5.2017,39215951,544522615
856,856,856,licensing,6.5.2019,99927384,6330975
857,857,857,int,6.3.2012,123264103,326732052
858,858,858,cards,23.5.2020,195630779,3656574
859,859,859,many,8.2.2017,114720810,737034702
860,860,860,railway,13.3.2007,162298927,240581950
861,861,861,mom,10.1.2014,210625401,683087593
862,862,862,et,17.3.2020,203246008,308901555
863,863,863,showtimes,26.12.1993,26681632,927155076
864,864,864,afghanistan,24.3.1993,55558978,394385175
865,865,865,edition,13.1.2011,51024054,773599530
866,866,866,swimming,2.11.1998,223938789,389786915
867,867,867,seek,8.2.2008,30862042,583760848
868,868,868,formats,16.12.2020,91971795,702754448
869,869,869,video,12.12.1995,230206306,730525806
870,870,870,replacement,24.8.2006,172135426,719820545
871,871,871,category,25.6.2001,249567547,685288973
872,872,872,appliances,19.4.2015,25332866,820922345
873,873,873,hit,1.6.1994,49580647,138480608
874,874,874,catering,18.5.2007,78091216,990103317
875,875,875,tour,18.6.2019,45023127,759208800
876,876,876,setup,3.6.1990,79377545,462605708
877,877,877,honest,16.12.2000,86066857,151966725
878,878,878,education,5.3.2020,237118067,869368872
879,879,879,curriculum,17.7.2018,130084610,776162547
880,880,880,killing,22.8.1993,76791247,683631905
881,881,881,shared,21.10.2008,143328328,581812010
882,882,882,posting,15.9.1993,166235415,478664438
883,883,883,francisco,12.6.2016,53873483,515774797
884,884,884,generator,14.10.1994,104945011,423962321
885,885,885,millions,8.11.2003,58290429,718137611
886,886,886,buyer,10.8.1993,71274093,889969411
887,887,887,feedback,18.8.2001,130212108,753845040
888,888,888,masters,25.8.1995,7120584,32015174
889,889,889,resident,27.10.2017,148657672,216743897
890,890,890,dial,11.7.2004,100421387,531523221
891,891,891,at,15.7.2008,221946138,18718298
892,892,892,lite,7.12.2001,77315958,319847762
893,893,893,decided,12.5.1991,548895,604282468
894,894,894,ratio,26.2.1992,215040889,221865437
895,895,895,visa,10.11.2010,69026483,654628381
896,896,896,personals,2.9.2018,249811655,108507875
897,897,897,giving,2.2.2014,193471896,436230155
898,898,898,tree,14.12.2011,96044199,221161686
899,899,899,created,3.8.2001,92829341,651047961
900,900,900,richmond,17.7.2020,107483311,837982626
901,901,901,honda,1.8.2003,211424570,95007575
902,902,902,gamecube,28.12.2006,65644,658565035
903,903,903,closed,26.8.2017,78806953,673059475
904,904,904,environmental,7.9.2002,239698613,693209251
905,905,905,keyboard,11.3.2009,221602897,457293291
906,906,906,studios,10.1.1999,62961835,178971159
907,907,907,bureau,15.7.2005,113051102,953584611
908,908,908,co,9.9.1994,46889003,778840745
909,909,909,cards,19.10.1991,70973467,73500077
910,910,910,exciting,11.10.2018,157851224,298527387
911,911,911,moves,3.11.2010,104274643,327221268
912,912,912,poetry,3.10.2014,187656591,701752882
913,913,913,imagine,24.6.2019,26067681,208881839
914,914,914,factor,17.8.1996,67872121,936538284
915,915,915,reed,27.2.1991,159243289,786055814
916,916,916,dose,16.3.2019,20328620,839566865
917,917,917,hr,19.12.1999,166348747,595509852
918,918,918,handbook,9.1.1997,186313640,955709164
919,919,919,revolution,19.1.2000,100207145,790770276
920,920,920,treated,21.4.2001,164602,125183812
921,921,921,steel,1.10.2003,98805202,582770623
922,922,922,spears,11.10.2011,242380997,777693587
923,923,923,robin,10.7.2007,210804414,868699284
924,924,924,obtain,5.8.2005,145618906,911985434
925,925,925,broadcasting,8.12.2009,163468642,217719977
926,926,926,assistant,14.12.2011,228260526,541517348
927,927,927,rescue,25.5.2013,3983607,803741838
928,928,928,obtain,20.7.2002,47086895,338086164
929,929,929,his,16.7.2014,67290547,932347029
930,930,930,existing,14.6.2005,38909328,209777737
931,931,931,birthday,14.10.2006,197323772,618580028
932,932,932,become,13.8.1999,178993,649643298
933,933,933,running,19.10.1994,32206340,672357847
934,934,934,researchers,12.4.1990,144810638,68396960
935,935,935,measurements,20.9.2017,30584832,172771291
936,936,936,memorial,8.11.2013,226282391,223633352
937,937,937,penalty,21.12.1995,111364735,476024086
938,938,938,unless,15.1.2019,7609332,180598221
939,939,939,understanding,26.11.1994,74515209,669028291
940,940,940,studies,14.8.2007,49448901,418466081
941,941,941,toyota,21.7.2011,16912477,389416212
942,942,942,frame,7.1.1991,92367036,31955802
943,943,943,veterans,20.6.2020,174502922,142855631
944,944,944,priorities,18.1.2015,152177799,955773037
945,945,945,combined,6.6.2010,207413588,733573825
946,946,946,prospective,23.3.2015,230592563,486590319
947,947,947,retired,17.8.2005,170449538,78153147
948,948,948,oldest,22.2.2016,178906924,667763167
949,949,949,programme,11.12.1999,135119018,464599023
950,950,950,reason,24.4.1990,68036124,73031978
951,951,951,plc,1.11.2020,7194108,440995815
952,952,952,blow,14.12.1998,4775717,276628244
953,953,953,beginning,17.10.1996,231906219,868191835
954,954,954,fine,6.1.1997,143685697,847011746
955,955,955,throughout,12.5.2001,73054899,191482620
956,956,956,qualified,21.4.1990,101935724,417485092
957,957,957,linux,6.9.2013,196246673,575569980
958,958,958,dining,19.6.2001,10722013,606701091
959,959,959,barcelona,1.5.2010,5494807,416237066
960,960,960,prize,16.11.1999,38401150,313868576
961,961,961,measures,10.6.1993,115712475,820601936
962,962,962,encyclopedia,10.7.2013,35791388,44379647
963,963,963,mortgage,27.5.2006,116681770,640787830
964,964,964,traffic,11.7.2012,75954173,104805515
965,965,965,failed,22.3.1997,58302913,703165129
966,966,966,ho,17.11.2009,237663821,427873547
967,967,967,ringtone,17.11.2004,94350820,485399726
968,968,968,mid,3.2.2016,106626885,595586119
969,969,969,chairman,25.4.2017,57672380,916645530
970,970,970,paid,5.6.2005,187154509,774250210
971,971,971,adoption,25.8.2009,130637940,383976097
972,972,972,appeal,14.7.2005,110736614,54850701
973,973,973,tim,7.10.2003,193227562,598974746
974,974,974,gathering,15.3.1998,200870314,365457465
975,975,975,dry,16.5.2013,151868744,984028350
976,976,976,fits,6.2.2002,210486103,685117895
977,977,977,suck,14.3.1992,32854174,517408992
978,978,978,glad,16.1.1998,37656540,714070507
979,979,979,assets,17.3.1993,10269630,458602893
980,980,980,linked,23.10.2017,106878986,47045647
981,981,981,electrical,24.6.2001,230171551,339732040
982,982,982,ideal,16.9.2002,9281398,823611161
983,983,983,wishlist,10.8.2008,49755312,705877441
984,984,984,highly,26.12.1994,78902412,319654847
985,985,985,assembly,14.6.2011,138504637,392495433
986,986,986,premier,2.7.2008,146237938,25592039
987,987,987,employers,27.8.2015,188225428,491775806
988,988,988,enables,10.6.1999,180402169,393181274
989,989,989,cost,24.4.2002,213405791,81063194
990,990,990,wishlist,23.6.2001,168268118,155499255
991,991,991,institute,24.4.2007,168814035,555800461
992,992,992,agriculture,25.6.1990,89126076,537186495
993,993,993,ago,16.9.2003,97450837,768523197
994,994,994,theme,7.1.1990,184692266,398151268
995,995,995,rw,17.9.2008,194438103,739746741
996,996,996,glasgow,16.10.2017,120011271,984153586
997,997,997,struggle,20.12.2002,188027528,681963453
998,998,998,kate,25.4.2000,38840630,576067661
999,999,999,less,24.12.1996,128340816,281710739
1000,1000,1000,php,11.2.2012,175052782,918004100
